part,severity,damage_area_ratio,yolo_confidence,severity_confidence,parts_cost,labor_cost,paint_cost,total_repair_cost
Fender,moderate,0.1904,0.7981,0.8661,0.0,2801.8091866356785,3894.067713814989,6695.88
Door,minor,0.0308,0.6421,0.5437,0.0,3187.689311846094,2196.922657327692,5384.61
Light,minor,0.0794,0.6943,0.6514,0.0,857.1580640593533,0.0,857.16
Headlight,moderate,0.3344,0.7474,0.7533,0.0,2109.4106147264747,0.0,2109.41
Hood,minor,0.0427,0.4774,0.8452,0.0,2349.436257626773,2305.2564690619565,4654.69
Fender,minor,0.0562,0.8344,0.6892,0.0,2505.2025572282855,2671.0330456477027,5176.24
Hood,minor,0.0262,0.7055,0.6043,16096.009904914443,2177.3450345779697,2609.9830091989165,20883.34
Trunk,moderate,0.2944,0.5896,0.5159,0.0,4560.7117147248,2571.348311658385,7132.06
Headlight,moderate,0.4018,0.7114,0.7723,9072.156278980166,1715.4190248195573,0.0,10787.58
Headlight,moderate,0.3421,0.5707,0.8671,0.0,1064.0543409022478,0.0,1064.05
Bumper,minor,0.0471,0.8383,0.5442,0.0,1095.0238439147554,1431.8998818555458,2526.92
Fender,minor,0.1007,0.5784,0.8183,6227.9941520902075,2221.4070005372487,3576.0145744556116,12025.42
Light,minor,0.0178,0.6265,0.7382,0.0,1350.4479811639671,0.0,1350.45
Fender,severe,0.6431,0.8231,0.837,5179.807201192378,4636.411301573899,6564.140154764768,16380.36
Door,moderate,0.2367,0.6555,0.7222,9216.110809576261,4346.066067027795,3108.518720497613,16670.7
Hood,severe,0.95,0.9672,0.6153,14285.496595425098,4730.761958394372,7523.837611242631,26540.1
Headlight,moderate,0.2916,0.5848,0.8676,10524.90751383022,1718.7467879932185,0.0,12243.65
Trunk,moderate,0.1769,0.5718,0.4622,0.0,3281.415825991623,2883.8184567755516,6165.23
Trunk,moderate,0.1,0.554,0.9743,10647.162019939222,2610.340389752534,2928.1786807744456,16185.68
Light,minor,0.01,0.773,0.6447,0.0,1060.6432288526091,0.0,1060.64
Light,minor,0.0408,0.7628,0.5928,0.0,649.3713442376595,0.0,800.0
Light,moderate,0.1849,0.6907,0.7052,0.0,790.9889301010916,0.0,800.0
Bumper,minor,0.0275,0.7865,0.7012,0.0,1299.2090953230424,2105.957544073305,3405.17
Windshield,minor,0.0438,0.7179,0.8027,0.0,1354.0277530821186,0.0,1354.03
Trunk,minor,0.01,0.6585,0.8058,0.0,1754.9261050166053,1710.6182647000942,3465.54
Fender,moderate,0.3252,0.7196,0.773,0.0,3906.297430874927,5064.381681807919,8970.68
Door,minor,0.0924,0.769,0.4759,0.0,3097.930422232202,2814.143316105086,5912.07
Light,severe,0.7982,0.6682,0.4625,10098.433459285297,2694.093554666445,0.0,12792.53
Light,minor,0.0413,0.8234,0.8985,0.0,1325.247218651238,0.0,1325.25
Light,minor,0.0491,0.8639,0.9378,0.0,1310.0769916058223,0.0,1310.08
Hood,minor,0.0214,0.5746,0.8891,0.0,2154.084590861326,2437.1354095766783,4591.22
Trunk,moderate,0.2778,0.8713,0.533,11789.004614525253,3543.82098902737,3429.3647145047426,18762.19
Bumper,moderate,0.3621,0.5799,0.8279,0.0,1704.0993150025195,5127.102007796497,6831.2
Bumper,moderate,0.2013,0.829,0.6143,0.0,1650.7010762808934,2829.413217984285,4480.11
Light,minor,0.0656,0.5898,0.8063,0.0,1275.3982156027694,0.0,1275.4
Hood,moderate,0.1166,0.6915,0.6655,0.0,2858.8064203170306,2845.875389375078,5704.68
Hood,minor,0.0604,0.4563,0.4356,0.0,1827.5321626698264,2234.6392778498503,4062.17
Door,minor,0.01,0.937,0.447,0.0,3430.557310249434,1437.4554523174854,4868.01
Fender,minor,0.042,0.7378,0.8701,0.0,3072.4868480537193,1994.4623455025437,5066.95
Windshield,minor,0.0588,0.5988,0.6941,0.0,2115.8786374493257,0.0,2115.88
Door,minor,0.0745,0.4817,0.4103,0.0,2881.622960502612,2088.115135794096,4969.74
Light,minor,0.0405,0.9136,0.8552,0.0,731.9461715778234,0.0,800.0
Bumper,minor,0.0681,0.9745,0.5411,0.0,1683.5601115449422,2224.80154526295,3908.36
Door,moderate,0.2361,0.6128,0.5083,9921.416531334256,3641.9817436257554,3620.4951456140507,17183.89
Headlight,minor,0.0557,0.4899,0.8382,0.0,726.8779422513109,0.0,800.0
Bumper,moderate,0.1,0.4622,0.7877,0.0,1691.5436084353382,2298.727082502894,3990.27
Light,minor,0.0783,0.6096,0.6805,0.0,1409.6215010213502,0.0,1409.62
Door,moderate,0.3454,0.7655,0.499,0.0,4065.34613960713,4096.35768827822,8161.7
Door,moderate,0.2301,0.7576,0.5968,11197.305646368723,4345.484058974164,2641.3646037651283,18184.15
Bumper,minor,0.0603,0.7847,0.5406,0.0,1115.551929588724,1731.7406442933939,2847.29
Windshield,moderate,0.2145,0.9363,0.548,0.0,1767.3497944279343,0.0,1767.35
Fender,severe,0.662,0.6007,0.555,4294.085689387622,3342.9469022247035,7945.307297493379,15582.34
Hood,severe,0.3422,0.7423,0.5589,12966.684238058051,3600.8069831364405,4996.700157678947,21564.19
Bumper,moderate,0.1566,0.7,0.6486,4790.558795279326,1611.685290852521,2544.598756410428,8946.84
Light,minor,0.01,0.9053,0.4044,0.0,1061.71416427984,0.0,1061.71
Door,moderate,0.279,0.4977,0.978,11522.890706404276,4636.265212605659,4065.935557452198,20225.09
Light,minor,0.0233,0.8179,0.9145,0.0,1133.6741323155406,0.0,1133.67
Windshield,minor,0.0498,0.5981,0.8243,0.0,1458.903919404467,0.0,1458.9
Door,minor,0.0382,0.5365,0.5935,0.0,3754.3107859978227,2163.425856313415,5917.74
Trunk,moderate,0.2464,0.5287,0.7942,0.0,3286.7535281062505,4008.434708631564,7295.19
Light,minor,0.0744,0.6285,0.6307,0.0,1059.357772923413,0.0,1059.36
Bumper,moderate,0.2775,0.5064,0.5224,0.0,1900.565280280505,3251.321301291273,5151.89
Bumper,moderate,0.3348,0.7933,0.4355,4218.233546400328,2844.9693051658064,4213.580342261528,11276.78
Bumper,severe,0.6051,0.6971,0.9594,7586.903601287937,3677.7887805407,4876.046598696618,16140.74
Windshield,minor,0.0222,0.9753,0.4782,0.0,2409.959574088907,0.0,2409.96
Fender,moderate,0.3064,0.9472,0.4444,0.0,3305.8794990259803,4253.385369492705,7559.26
Headlight,minor,0.0236,0.5087,0.5769,7072.268575931834,1145.672974388987,0.0,8217.94
Door,moderate,0.1787,0.8738,0.6679,13240.651922471316,3092.4117256150516,2545.030783066197,18878.09
Trunk,moderate,0.2481,0.6448,0.8089,10429.10660651379,2174.3777022041145,3300.4310251297643,15903.92
Fender,moderate,0.1376,0.6633,0.6737,0.0,3333.430699100824,3277.3278251414927,6610.76
Bumper,severe,0.6254,0.4628,0.5471,4964.425960062993,2986.9838615386843,5820.889396265713,13772.3
Windshield,moderate,0.244,0.8291,0.9551,0.0,1448.9490996953898,0.0,1448.95
Door,moderate,0.4285,0.7059,0.8986,0.0,4243.96020883261,3551.3039184822396,7795.26
Trunk,moderate,0.33,0.8072,0.8926,0.0,3228.942723743666,4412.725608219922,7641.67
Headlight,severe,0.4923,0.8127,0.4798,9941.803905896797,2071.2052699012943,0.0,12013.01
Hood,severe,0.95,0.9276,0.8819,16913.88802481518,5934.959291344113,9186.18689904784,32035.03
Headlight,moderate,0.3038,0.5999,0.6893,5370.561507306937,1809.0060087328973,0.0,7179.57
Bumper,severe,0.6435,0.7542,0.4741,6532.54320795774,2533.3716464741624,6059.351951945369,15125.27
Windshield,severe,0.5938,0.7342,0.9209,6697.121143124771,2963.5288650215884,0.0,9660.65
Fender,moderate,0.2804,0.7255,0.5438,4572.186621275886,2499.68857262716,2501.316745658281,9573.19
Hood,severe,0.7443,0.7242,0.513,9567.15468816004,5779.4450162813,6660.1395726913415,22006.74
Windshield,moderate,0.2133,0.6445,0.8343,0.0,2082.8216678991166,0.0,2082.82
Fender,minor,0.0417,0.6191,0.4797,0.0,2370.598639603011,2587.489474308165,4958.09
Light,moderate,0.1822,0.8284,0.4076,0.0,851.3739389988621,0.0,851.37
Fender,moderate,0.4027,0.6502,0.7421,0.0,4552.099562457455,5609.358516217667,10161.46
Hood,moderate,0.2029,0.65,0.7829,0.0,2647.305827886192,3488.161529690831,6135.47
Light,moderate,0.2619,0.5175,0.6693,0.0,946.3380845322528,0.0,946.34
Fender,minor,0.0493,0.688,0.9166,0.0,2685.296875370705,2781.937098970211,5467.23
Hood,moderate,0.1262,0.8042,0.8637,16105.091830249852,2158.9736633471384,2353.774143680076,20617.84
Trunk,moderate,0.3856,0.8908,0.8945,15510.252683327233,2552.761869569555,3685.881412994331,21748.9
Trunk,minor,0.0178,0.8157,0.5531,0.0,2324.0249306079263,1959.4038989034589,4283.43
Windshield,minor,0.0928,0.461,0.4562,0.0,1554.3842595491255,0.0,1554.38
Bumper,severe,0.4785,0.8124,0.9002,5439.9119165318725,3092.6792168282104,5448.960926171722,13981.55
Fender,minor,0.0861,0.7407,0.8569,0.0,1972.25125667842,2665.143447933699,4637.39
Trunk,minor,0.0407,0.5795,0.8291,0.0,2042.9855199154324,1885.8199367769942,3928.81
Fender,severe,0.5511,0.8892,0.4763,3474.2260288613093,3249.981652673957,7439.515635015943,14163.72
Bumper,moderate,0.2127,0.7423,0.8709,0.0,1264.5736272920656,3736.947095554398,5001.52
Hood,minor,0.0239,0.6023,0.6108,0.0,2678.1361120023967,2129.737865939281,4807.87
Bumper,minor,0.0441,0.6296,0.5485,0.0,1798.0308080886746,2861.7190191303484,4659.75
Windshield,minor,0.0222,0.8098,0.8519,0.0,1528.8021843800118,0.0,1528.8
Hood,moderate,0.1934,0.8222,0.8705,0.0,2969.616290375856,2961.1930071672637,5930.81
Bumper,moderate,0.4011,0.5919,0.9156,0.0,3648.1706628762895,4551.171613407998,8199.34
Windshield,minor,0.1075,0.8055,0.6874,0.0,1395.296049964244,0.0,1395.3
Bumper,minor,0.0377,0.7933,0.8119,0.0,2106.7759758407597,2301.272253072039,4408.05
Fender,minor,0.01,0.5027,0.7823,0.0,2006.239240992504,2092.811762655866,4099.05
Fender,minor,0.0422,0.957,0.5299,0.0,1934.1866947717854,2181.798319547275,4115.99
Trunk,minor,0.0833,0.7489,0.7765,0.0,2200.0375176505477,2373.8679055918724,4573.91
Windshield,severe,0.4309,0.9092,0.9275,10165.514924839512,3219.7608075426806,0.0,13385.28
Light,minor,0.0356,0.9293,0.9275,0.0,1002.0500386087888,0.0,1002.05
Windshield,minor,0.0336,0.8558,0.8291,0.0,1795.0821437541472,0.0,1795.08
Headlight,minor,0.0478,0.9352,0.5879,0.0,1353.7107268620264,0.0,1353.71
Headlight,minor,0.0245,0.8018,0.4362,0.0,977.5916815332404,0.0,977.59
Light,minor,0.0527,0.9614,0.5537,0.0,1153.363263998762,0.0,1153.36
Trunk,severe,0.6302,0.6797,0.9251,10907.157518101072,4557.958560977515,4909.210355229852,20374.33
Headlight,severe,0.8045,0.4646,0.87,7443.1085621447755,2786.439685951663,0.0,10229.55
Windshield,minor,0.01,0.7929,0.6998,0.0,2108.5706641732177,0.0,2108.57
Headlight,minor,0.0999,0.9056,0.5245,0.0,902.6723795494372,0.0,902.67
Bumper,moderate,0.1493,0.9305,0.8767,0.0,1870.4880450425208,3436.861079897616,5307.35
Door,severe,0.4283,0.7986,0.8727,13447.53623977625,5855.335273297463,5040.526940042769,24343.4
Bumper,moderate,0.2291,0.7209,0.493,0.0,1682.667696420181,3580.1726291168225,5262.84
Trunk,severe,0.4552,0.475,0.4787,11330.965570131077,4455.4834747975565,5567.56300755116,21354.01
Fender,severe,0.4288,0.8113,0.9419,6078.568474320291,3037.785199494257,4410.354751839423,13526.71
Windshield,moderate,0.3356,0.921,0.7043,0.0,2915.685899353039,0.0,2915.69
Trunk,minor,0.0733,0.5217,0.5826,0.0,2183.011313420918,2642.803092872342,4825.81
Windshield,severe,0.7427,0.6973,0.9769,8118.287986764298,2430.2217776118973,0.0,10548.51
Headlight,minor,0.01,0.8205,0.562,0.0,1072.7227553318314,0.0,1072.72
Windshield,minor,0.1002,0.7613,0.7306,0.0,1764.1360492533636,0.0,1764.14
Door,minor,0.0707,0.6499,0.5276,0.0,3368.082250346576,2974.5898741588912,6342.67
Headlight,moderate,0.2479,0.6428,0.4582,0.0,1465.8135198210402,0.0,1465.81
Door,minor,0.0317,0.8884,0.8831,0.0,2778.9513375826828,2228.9066789849753,5007.86
Trunk,minor,0.0449,0.8984,0.5197,0.0,1597.6241218756,2387.0505067601907,3984.67
Windshield,severe,0.5052,0.9594,0.5111,11054.219439474451,3263.7574132625637,0.0,14317.98
Light,moderate,0.1,0.6112,0.7832,0.0,1582.773439689724,0.0,1582.77
Light,minor,0.0799,0.5435,0.8186,0.0,1668.4142622632257,0.0,1668.41
Door,minor,0.0782,0.6303,0.4012,0.0,2804.825540649023,2399.7926096298797,5204.62
Headlight,minor,0.0236,0.4739,0.6236,0.0,1397.455525846148,0.0,1397.46
Headlight,minor,0.0452,0.6287,0.8406,0.0,720.2895017708288,0.0,800.0
Trunk,moderate,0.1981,0.566,0.6921,0.0,1750.2649034288165,2387.532865192614,4137.8
Headlight,severe,0.4596,0.6986,0.8379,6169.123020846297,2508.751500248954,0.0,8677.87
Hood,moderate,0.459,0.8514,0.4294,0.0,4215.412420653259,3101.0967027225115,7316.51
Bumper,severe,0.4729,0.4666,0.5829,7716.914312398921,3452.4445201702883,4309.7127851935575,15479.07
Door,severe,0.6361,0.847,0.7316,13232.16386722341,5216.411379750123,7128.459057945652,25577.03
Light,minor,0.0444,0.4653,0.4718,0.0,1223.5278380662894,0.0,1223.53
Light,moderate,0.3759,0.8403,0.9613,11630.536497331488,2373.1685318461437,0.0,14003.71
Fender,moderate,0.1895,0.8371,0.6148,5838.695496951209,2523.613166583394,2607.061413872099,10969.37
Door,severe,0.4854,0.5168,0.53,14695.644806789622,3571.321568681879,3490.9645653033294,21757.93
Fender,minor,0.0502,0.4852,0.7012,0.0,2424.3086669144404,2042.3479310275507,4466.66
Hood,moderate,0.3008,0.5823,0.9461,15473.44914387234,3125.3439587429903,5397.5984234024345,23996.39
Trunk,minor,0.0348,0.8078,0.541,14587.172129049679,2166.2587920512424,2896.2804283734044,19649.71
Hood,minor,0.0164,0.7571,0.434,0.0,2711.3015147074743,1732.6986581984281,4444.0
Light,moderate,0.3152,0.5507,0.8481,0.0,987.3362295802524,0.0,987.34
Door,severe,0.3409,0.7838,0.5927,8008.363849499983,3987.6614510756453,3502.752362751818,15498.78
Fender,moderate,0.1948,0.6468,0.7885,4661.968197197202,2730.1175954002306,2565.399112331274,9957.48
Fender,moderate,0.1775,0.6826,0.876,5839.176060860503,2565.4135307532633,2458.1653695194495,10862.75
Hood,severe,0.5365,0.6811,0.4502,11368.054292246678,4558.623001132963,4813.624631966549,20740.3
Door,moderate,0.1,0.4652,0.7578,12404.259064755377,2837.010774194519,2270.4052655355363,17511.68
Windshield,minor,0.01,0.9317,0.9293,0.0,2414.964574153162,0.0,2414.96
Light,minor,0.0639,0.8304,0.737,0.0,820.1443928102052,0.0,820.14
Headlight,minor,0.01,0.4762,0.9113,0.0,999.8660934715888,0.0,999.87
Windshield,moderate,0.2335,0.5623,0.7111,8918.062189296152,1431.180273728404,0.0,10349.24
Hood,severe,0.5727,0.5989,0.7033,13179.166486005875,3565.84519129519,5098.261910947675,21843.27
Trunk,minor,0.0534,0.5015,0.626,0.0,2189.0216384619325,2661.7417092588444,4850.76
Fender,minor,0.0731,0.4949,0.898,0.0,2925.5628573438785,2560.108319357924,5485.67
Fender,moderate,0.2909,0.6504,0.4449,0.0,2847.737136926816,3348.910349154223,6196.65
Windshield,severe,0.6236,0.5528,0.972,7277.781783867912,2088.341028663769,0.0,9366.12
Door,minor,0.0309,0.6269,0.5901,0.0,2354.941013514593,3110.61943894167,5465.56
Headlight,minor,0.0273,0.893,0.7525,0.0,1116.2700269551985,0.0,1116.27
Bumper,minor,0.09,0.9501,0.6805,0.0,1318.928812932124,2487.7050094890883,3806.63
Hood,moderate,0.1603,0.7977,0.699,10493.688381181253,1766.0547593998706,3793.8737485661964,16053.62
Hood,moderate,0.3355,0.9467,0.4626,11260.554285228038,3126.2789682317575,3905.4499651226056,18292.28
Windshield,moderate,0.15,0.8237,0.8908,0.0,1901.4448042234521,0.0,1901.44
Hood,moderate,0.2963,0.7723,0.4627,16644.57441971816,2357.9473736293967,3463.5528725969684,22466.07
Trunk,moderate,0.2131,0.5442,0.9772,0.0,2602.4739161971243,3615.7542398552914,6218.23
Headlight,minor,0.0944,0.5454,0.7228,0.0,880.2142249883334,0.0,880.21
Light,minor,0.0669,0.6555,0.6692,0.0,1082.3618556690353,0.0,1082.36
Door,minor,0.0651,0.477,0.929,0.0,3320.6023662960447,1963.8883147641259,5284.49
Light,moderate,0.2667,0.7709,0.8129,3365.577008532038,1941.4469250468546,0.0,5307.02
Trunk,moderate,0.3017,0.5736,0.7725,11657.7238571304,3453.039857832498,2865.4327914443315,17976.2
Light,moderate,0.1793,0.87,0.8055,5709.17639994241,1276.4893416138373,0.0,6985.67
Headlight,moderate,0.1489,0.8893,0.5576,6613.61798176435,1220.711127301737,0.0,7834.33
Light,moderate,0.392,0.7477,0.8244,0.0,1791.136964996189,0.0,1791.14
Headlight,minor,0.0683,0.5402,0.4129,0.0,780.3400746749061,0.0,800.0
Headlight,minor,0.0607,0.8308,0.4707,0.0,1095.8509881414723,0.0,1095.85
Trunk,moderate,0.2926,0.5593,0.9753,13658.998688232985,2709.2921703047423,3845.569172236968,20213.86
Fender,severe,0.4864,0.9531,0.4188,4185.512238666908,5068.506964580598,5930.739372498252,15184.76
Headlight,moderate,0.3208,0.4593,0.7115,0.0,2074.2672252038083,0.0,2074.27
Headlight,severe,0.6209,0.5242,0.8154,9949.011413462526,1356.0735687568772,0.0,11305.08
Fender,minor,0.0616,0.5419,0.4844,0.0,1906.8815864616647,2308.272567499337,4215.15
Hood,minor,0.0132,0.8925,0.6431,0.0,1735.3527092367494,2294.552179695623,4029.9
Light,severe,0.5163,0.7869,0.8137,3723.0912900957874,1635.4761744286664,0.0,5358.57
Bumper,moderate,0.184,0.7862,0.8977,0.0,1788.6866013141882,2585.7368251080775,4374.42
Bumper,severe,0.7086,0.5351,0.9196,8717.348825392695,4625.039713720904,5088.008455444681,18430.4
Light,minor,0.1001,0.5439,0.4323,0.0,1337.4901184136882,0.0,1337.49
Trunk,moderate,0.2051,0.7394,0.4438,0.0,2586.6072357538583,2243.7649580680886,4830.37
Windshield,minor,0.0778,0.5209,0.6505,0.0,1758.4616790196517,0.0,1758.46
Light,severe,0.4237,0.7592,0.7929,10518.498687822585,1725.0296073977108,0.0,12243.53
Trunk,moderate,0.3057,0.7583,0.9086,11508.744487433407,3205.768438735675,4239.47706200976,18953.99
Hood,minor,0.03,0.8436,0.5919,0.0,1660.8223729858144,2021.6665107819447,3682.49
Trunk,minor,0.01,0.4525,0.8345,0.0,1887.9204950996902,2682.3576180980094,4570.28
Trunk,severe,0.6356,0.7735,0.9776,15172.534938067385,4590.976935186283,4820.180349419764,24583.69
Hood,minor,0.0573,0.7037,0.503,0.0,1855.2255550145371,2479.6449419120568,4334.87
Trunk,minor,0.0297,0.7334,0.6451,0.0,2385.9342717193317,1602.6748314532133,3988.61
Door,severe,0.95,0.697,0.6663,9469.536323327726,8386.180908718945,8258.9936723882,26114.71
Bumper,minor,0.0238,0.8264,0.9132,0.0,1620.2250740949694,1976.0581713656516,3596.28
Trunk,severe,0.9319,0.8782,0.7904,12413.829068783121,4531.592985170868,8240.425633909505,25185.85
Door,minor,0.0517,0.6283,0.8483,0.0,2219.034494313307,1473.2824241492217,3692.32
Door,moderate,0.368,0.6469,0.4187,0.0,4085.2416662205533,4614.1250507517425,8699.37
Headlight,minor,0.0503,0.6299,0.4717,0.0,723.8918316976841,0.0,800.0
Fender,severe,0.556,0.9337,0.7303,6306.506178431085,3210.4237777073704,5891.998051931532,15408.93
Fender,minor,0.0397,0.7847,0.6235,0.0,1937.2791440860522,2350.6025200774347,4287.88
Fender,severe,0.3,0.4533,0.7659,4512.425890763733,2330.244261343699,3049.705405265013,9892.38
Windshield,minor,0.0378,0.6416,0.828,0.0,2126.550589671139,0.0,2126.55
Trunk,moderate,0.4104,0.8291,0.456,0.0,3306.399875617055,3632.8832916740594,6939.28
Bumper,moderate,0.2613,0.5537,0.7541,4894.233305875666,2586.9890798673346,4432.913042745844,11914.14
Fender,minor,0.1008,0.7998,0.9675,0.0,2437.9602397588374,2735.551243896937,5173.51
Hood,minor,0.0334,0.6452,0.8201,0.0,1771.4647875845217,2145.1966825276922,3916.66
Fender,severe,0.5506,0.4768,0.8979,4243.1740330134435,3919.6555695105394,4833.5845464023905,12996.41
Trunk,moderate,0.2903,0.7532,0.8371,0.0,2838.840315666317,4856.903262584036,7695.74
Hood,minor,0.0543,0.6982,0.8522,0.0,2395.0513828785047,2127.224189878106,4522.28
Hood,moderate,0.3426,0.7671,0.4307,0.0,2948.9087397001554,5227.398378122574,8176.31
Windshield,moderate,0.2383,0.6922,0.8644,7905.040064018998,2478.649132068542,0.0,10383.69
Light,severe,0.6392,0.6703,0.4581,5816.712654429822,1458.405053664212,0.0,7275.12
Door,moderate,0.1,0.9148,0.6156,9566.289709277855,3476.743778738123,2593.250704388134,15636.28
Light,severe,0.4481,0.8163,0.5407,10075.75119649481,1713.1518005655325,0.0,11788.9
Hood,minor,0.0232,0.7628,0.5396,0.0,2123.30518308371,2812.9182320522505,4936.22
Light,minor,0.0933,0.5576,0.6484,0.0,1310.0881638883907,0.0,1310.09
Light,minor,0.0187,0.9317,0.4171,0.0,1265.984515294403,0.0,1265.98
Hood,moderate,0.179,0.8308,0.5182,0.0,1782.837678802531,2319.328873523605,4102.17
Hood,minor,0.0128,0.5464,0.7487,0.0,2057.483171381802,2153.2802083906213,4210.76
Headlight,minor,0.0756,0.6629,0.4613,0.0,580.0867502921745,0.0,800.0
Headlight,moderate,0.4639,0.6243,0.9594,0.0,1596.1525636098006,0.0,1596.15
Door,minor,0.0499,0.6582,0.6898,0.0,2950.837504247512,2205.1005480943318,5155.94
Headlight,moderate,0.1015,0.5097,0.4465,7034.471114685861,603.2334458526716,0.0,7637.7
Trunk,severe,0.6843,0.5624,0.7025,17988.637208728727,4411.163726797781,4583.500730445637,26983.3
Door,minor,0.01,0.5856,0.4326,0.0,2103.92817618574,1987.2102510184836,4091.14
Headlight,severe,0.4698,0.7248,0.5883,3233.013895170242,2225.009198230104,0.0,5458.02
Fender,moderate,0.4727,0.8609,0.4972,6635.643762235606,3676.9005911531967,4875.583851724092,15188.13
Hood,moderate,0.1059,0.9516,0.4416,13972.407027901814,3368.815267159549,2776.709491663871,20117.93
Light,moderate,0.2832,0.8189,0.6536,11556.974210492092,1165.2927917923812,0.0,12722.27
Windshield,moderate,0.1,0.6602,0.9443,11065.825512365072,2440.3138339930133,0.0,13506.14
Bumper,moderate,0.4088,0.8746,0.9469,0.0,3103.2981187558726,4203.579047399712,7306.88
Light,minor,0.0167,0.7513,0.8493,0.0,835.898602474988,0.0,835.9
Hood,minor,0.063,0.4947,0.5178,0.0,2310.22154224026,2208.183874378754,4518.41
Light,moderate,0.1122,0.5608,0.9768,11077.26250238777,1833.758903721073,0.0,12911.02
Windshield,moderate,0.1842,0.5451,0.5224,11643.039532981733,2100.6589185042017,0.0,13743.7
Trunk,minor,0.0604,0.5416,0.7502,0.0,2074.028102313312,3156.7418310849566,5230.77
Headlight,severe,0.4322,0.9235,0.5079,3631.208008804602,2042.94116396292,0.0,5674.15
Trunk,moderate,0.1587,0.4965,0.6506,0.0,1992.9398011524568,1956.3526167262432,3949.29
